,Strain,SOK5,Orientation,Normalized SOK5,Relative SOK5 (mean),Relative SOK5 (median),Normalized strain,Relative strain (mean),Relative strain (median),Stage,Experiment
162,0.0256594529335383,0.517748147637465,periclinal,0.6063961578732299,1.2924526164675736,1.4115914380689318,0.0531261854446905,0.2692730991334552,0.2572093806959675,4,Ablated
163,0.0892554584749296,0.5423624685784052,anticlinal,0.6451871186487291,1.3538972467339605,1.4787000599976792,0.539501403405802,0.9366565211025129,0.8946933224778432,4,Ablated
164,0.1183758146459598,0.6090602753014724,anticlinal,0.750299585923949,1.520394713128061,1.66054533233303,0.7622106672851467,1.242248716476026,1.1865946656513275,4,Ablated
165,0.0653300778505042,0.5575580252779945,periclinal,0.6691345696188361,1.3918298537450768,1.5201293105545557,0.3565227380486865,0.6855809660089005,0.6548662166832235,4,Ablated
166,0.1262697880682922,0.4695513038317243,anticlinal,0.5304402994094806,1.1721390293181966,1.280187294242293,0.8225829031068962,1.3250889349878656,1.2657235551271704,4,Ablated
167,0.0866197510443079,0.3827202621457114,periclinal,0.393598842754239,0.9553830495435016,1.0434506577871343,0.5193438044318222,0.9089971197079906,0.8682730913964594,4,Ablated
168,0.0899753566842594,0.6497460949572021,periclinal,0.8144184392602364,1.6219585609315228,1.771471378015494,0.545007105304716,0.9442112114690204,0.9019095547593906,4,Ablated
169,0.0916064116039994,0.5209851653991449,periclinal,0.6114975388670101,1.30053317087366,1.420416861352655,0.557481232969523,0.9613276797831676,0.9182591872661344,4,Ablated
170,0.1199311393431776,0.7675045625343778,anticlinal,1.0,1.915918549442971,2.092528720954466,0.7741056185823197,1.258570463571079,1.2021851812865867,4,Ablated
171,0.1136002650920108,0.6835857014840273,anticlinal,0.867747996983565,1.706432234464495,1.8637318700304952,0.7256877923747991,1.19213357833228,1.1387247384772905,4,Ablated
172,0.1068860175334048,0.7078915266310976,anticlinal,0.9060527835408874,1.767106767922664,1.929999407305837,0.6743379695052407,1.1216735317701814,1.0714213762091405,4,Ablated
173,0.1129883592182433,0.4707696656881357,periclinal,0.5323603778506376,1.175180421115171,1.2835090428044615,0.7210080039165184,1.1857121713196628,1.132591017261814,4,Ablated
174,0.1407785424257446,0.4216288926968556,anticlinal,0.4549169333552051,1.052510507340238,1.1495313651804913,0.9335442520607592,1.477345386460796,1.411158757218817,4,Ablated
175,0.0698483643582173,0.5805498803787447,periclinal,0.705368603923871,1.449224329066726,1.5828144325653948,0.3910780936294615,0.7329963576720075,0.700157348862306,4,Ablated
176,0.1370153965451794,0.358497257179898,anticlinal,0.3554245767345445,0.894915259770366,0.9774089219159986,0.9047641284932796,1.437854522942555,1.37343712597766,4,Ablated
177,0.0758081591952622,0.4663680060822464,periclinal,0.5254235785162649,1.1641925759622904,1.271508333499524,0.4366579455115833,0.7955390950455336,0.7598981057319791,4,Ablated
178,0.0904557056005207,0.5906194070979566,anticlinal,0.7212376834296601,1.4743608480754784,1.6102680463873005,0.548680760699502,0.9492520454136136,0.9067245540342996,4,Ablated
179,0.1421847083764752,0.4109088560029211,anticlinal,0.4380226820815626,1.025750122900571,1.1203041973345165,0.9442984537587094,1.49210184539349,1.4252541112499402,4,Ablated
180,0.1430367474471512,0.5079233039953724,anticlinal,0.5909126868784266,1.2679268988391277,1.3848049295534923,0.9508147543531188,1.501043236378636,1.433794918501949,4,Ablated
181,0.1393505664202053,0.4543749072723776,anticlinal,0.5065230438792716,1.134254251688028,1.2388102819986622,0.9226232494753788,1.4623600504329497,1.3968447800274562,4,Ablated
182,0.1055361859777005,0.3659792943770866,periclinal,0.3672158998481645,0.9135926391026536,0.9978079898702892,0.6640146070310183,1.1075082521262989,1.0578907160120647,4,Ablated
183,0.1053541327139227,0.3236682660678346,anticlinal,0.3005357975023248,0.807971789480575,0.882450966248346,0.6626222838010187,1.105597765309928,1.0560658210171772,4,Ablated
184,0.0803301112929013,0.367587279738365,periclinal,0.3697500057951288,0.9176066464861836,1.0021920101297108,0.4712413351187734,0.8429929538093267,0.8052259816451237,4,Ablated
185,0.1288565710075388,0.581992451077251,anticlinal,0.7076420244872865,1.4528254124935456,1.5867474653654396,0.8423663329808883,1.3522349174310857,1.2916533689669991,4,Ablated
186,0.0593450786069801,0.4039047301263242,periclinal,0.4269845237347351,1.008265751673782,1.1012081094708006,0.3107501256529047,0.6227737308433895,0.5948728118012132,4,Ablated
187,0.0277435952356277,0.3721053551587566,periclinal,0.3768702707349449,0.9288850999681104,1.014510116160754,0.0690654753074937,0.29114431588045,0.2781007438981034,4,Ablated
188,0.100852150839652,0.5394373549949912,anticlinal,0.6405772833195179,1.346595297472337,1.470725014005593,0.6281916242538514,1.0583534762493834,1.0109381258638583,4,Ablated
189,0.1118060198816757,0.5608514373618327,anticlinal,0.674324825294313,1.4000511850705213,1.5291084876328176,0.7119656034130338,1.173304573300734,1.120739292701718,4,Ablated
190,0.1055289794819177,0.328162941336197,anticlinal,0.3076191849519318,0.8191918292572017,0.894705273974355,0.6639594925481622,1.107432626373155,1.0578184783723106,4,Ablated
191,0.1459779484815981,0.3429404399785898,anticlinal,0.330907796958433,0.8560808396232613,0.9349947287118796,0.9733087346277992,1.5319085209882255,1.463277405853954,4,Ablated
192,0.1275538280759788,0.2856447220188587,anticlinal,0.2406125597543346,0.7130537695557987,0.7787833636321133,0.8324030990970805,1.338563790947447,1.2785947233481505,4,Ablated
193,0.0621533038411801,0.3107041117775731,periclinal,0.2801049271253724,0.7756094233201262,0.847105423668536,0.3322271217117055,0.6522435528944064,0.6230223547869598,4,Ablated
194,0.1039405096130906,0.320979929176271,anticlinal,0.2962991106092682,0.8012609049215431,0.8751214695498215,0.6518110506437008,1.0907630502303185,1.0418957167969392,4,Ablated
